"","date","id","prec","tair","tw","tmax","tmin","urmax","patm","pnmm","wd","wsmax","n","cc","evap","ur","ws"
"215",1961-03-13 12:00:00,83743,61.4,27.3,24.1,NA,23,76,1006.2,NA,0,0,NA,6,NA,NA,NA
"216",1961-03-13 18:00:00,83743,NA,32.4,26.8,NA,NA,63,1003.6,NA,0,0,NA,6,NA,NA,NA
"217",1961-03-14 00:00:00,83743,NA,29.4,26.8,32.2,NA,81,1006.7,NA,0,0,6.2,9,4.6,78.5,2.233333
"218",1961-03-14 12:00:00,83743,1,26.8,24.4,NA,25.3,81,1007.8,NA,0,0,NA,9,NA,NA,NA
"219",1961-03-14 18:00:00,83743,NA,29.4,24.6,NA,NA,67,1005.8,NA,9,6.7,NA,7,NA,NA,NA
"220",1961-03-15 00:00:00,83743,NA,27.2,25,29.5,NA,83,1009.8,NA,0,0,8.8,9,4.1,82.75,2.666667
"221",1961-03-15 12:00:00,83743,0,27.1,24.2,NA,24.7,78,1009.6,NA,0,0,NA,3,NA,NA,NA
"222",1961-03-15 18:00:00,83743,NA,28.4,24.6,NA,NA,73,1006.6,NA,14,8,NA,3,NA,NA,NA
"223",1961-03-16 00:00:00,83743,NA,26.3,25,34.3,NA,90,1009.5,NA,0,0,7.9,10,3.5,75,0.333333
"224",1961-03-16 12:00:00,83743,0,27,25,NA,24.5,84,1008.2,NA,0,0,NA,5,NA,NA,NA
"225",1961-03-16 18:00:00,83743,NA,33.1,26.2,NA,NA,56,1004.3,NA,36,1,NA,6,NA,NA,NA
"226",1961-03-17 00:00:00,83743,NA,29.4,26.7,35.4,NA,80,1006.8,NA,0,0,6.8,3,4.8,70.5,0.6
"227",1961-03-17 12:00:00,83743,0,29.5,26.4,NA,26.7,77,1007.9,NA,0,0,NA,8,NA,NA,NA
"228",1961-03-17 18:00:00,83743,NA,33.6,26.5,NA,NA,55,1005.5,NA,36,1.8,NA,8,NA,NA,NA
"229",1961-03-18 00:00:00,83743,NA,30.2,26.7,30.9,NA,75,1007.8,NA,0,0,7,0,5.4,82.25,2.666667
"230",1961-03-18 12:00:00,83743,0,27.4,24.9,NA,25.8,80,1010.3,NA,14,3,NA,4,NA,NA,NA
"231",1961-03-18 18:00:00,83743,NA,28.6,25,NA,NA,73,1007.4,NA,14,5,NA,7,NA,NA,NA
"232",1961-03-19 00:00:00,83743,NA,25.8,24.2,30.6,NA,88,1011.4,NA,0,0,3.7,10,2.3,84.5,1.666667
"233",1961-03-19 12:00:00,83743,0.9,26.7,24.6,NA,24.6,84,1010.4,NA,0,0,NA,8,NA,NA,NA
"234",1961-03-19 18:00:00,83743,NA,28.5,25,NA,NA,74,1007.4,NA,14,5,NA,10,NA,NA,NA
"235",1961-03-20 00:00:00,83743,NA,25.9,24.6,29.8,NA,90,1011,NA,0,0,10.1,10,3.2,82.5,2.233333
"236",1961-03-20 12:00:00,83743,1,26.4,24.2,NA,24,83,1011.2,NA,0,0,NA,7,NA,NA,NA
"237",1961-03-20 18:00:00,83743,NA,28.2,24.9,NA,NA,75,1008.7,NA,14,4.7,NA,2,NA,NA,NA
"238",1961-03-21 00:00:00,83743,NA,26.2,24.4,31.6,NA,86,1010.8,NA,14,2,8.8,0,3,75.25,1
"239",1961-03-21 12:00:00,83743,0,26.2,24.6,NA,24.3,88,1011.9,NA,0,0,NA,6,NA,NA,NA
"240",1961-03-21 18:00:00,83743,NA,30.4,25.4,NA,NA,65,1009.4,NA,14,3,NA,5,NA,NA,NA
"241",1961-03-22 00:00:00,83743,NA,29.2,25.6,30.2,NA,74,1013,NA,0,0,9.2,6,4.5,82,2.333333
"242",1961-03-22 12:00:00,83743,0,27.2,25.1,NA,24.1,84,1014.6,NA,0,0,NA,7,NA,NA,NA
"243",1961-03-22 18:00:00,83743,NA,29,25.8,NA,NA,76,1012.7,NA,9,7,NA,4,NA,NA,NA
"244",1961-03-23 00:00:00,83743,NA,26.9,24.8,30.1,NA,84,1014.4,NA,0,0,9.5,8,3.5,75.5,1.533333
"245",1961-03-23 12:00:00,83743,0,26.8,24.4,NA,24.1,81,1015.2,NA,0,0,NA,6,NA,NA,NA
"246",1961-03-23 18:00:00,83743,NA,28.8,24.9,NA,NA,71,1013,NA,14,4.6,NA,6,NA,NA,NA
"247",1961-03-24 00:00:00,83743,NA,26.8,23.6,31.2,NA,75,1013.8,NA,0,0,10.1,0,4,75,2
"248",1961-03-24 12:00:00,83743,0,26.2,23.6,NA,23.7,80,1014.3,NA,36,1,NA,2,NA,NA,NA
"249",1961-03-24 18:00:00,83743,NA,29.5,25.4,NA,NA,70,1012,NA,14,4,NA,3,NA,NA,NA
"250",1961-03-25 00:00:00,83743,NA,26.6,23.4,29.5,NA,75,1013,NA,5,1,10.4,0,4.5,69.75,1
"251",1961-03-25 12:00:00,83743,0,26.6,22.6,NA,23.5,70,1013.4,NA,0,0,NA,0,NA,NA,NA
"252",1961-03-25 18:00:00,83743,NA,29.2,24,NA,NA,63,1010.2,NA,14,3,NA,1,NA,NA,NA
"253",1961-03-26 00:00:00,83743,NA,26.7,23.2,30.9,NA,73,1011.1,NA,0,0,8.5,0,5.4,75.25,1.766667
"254",1961-03-26 12:00:00,83743,0,27.1,24.1,NA,23.5,77,1010.2,NA,32,1.3,NA,5,NA,NA,NA
"255",1961-03-26 18:00:00,83743,NA,29,25.2,NA,NA,72,1008.2,NA,14,4,NA,5,NA,NA,NA
"256",1961-03-27 00:00:00,83743,NA,25.8,22.8,26.3,NA,76,1012.7,NA,0,0,5.1,10,5.2,74,1.666667
"257",1961-03-27 12:00:00,83743,9.6,25.1,22,NA,21.8,75,1015.9,NA,0,0,NA,9,NA,NA,NA
"258",1961-03-27 18:00:00,83743,NA,25.1,21.3,NA,NA,69,1014.8,NA,14,2,NA,8,NA,NA,NA
"259",1961-03-28 00:00:00,83743,NA,22,19.2,24.9,NA,76,1017.8,NA,14,3,1.1,10,4,73,2.433333
"260",1961-03-28 12:00:00,83743,16.8,20.1,19.2,NA,19.4,92,1020,NA,27,1,NA,10,NA,NA,NA
"261",1961-03-28 18:00:00,83743,NA,24.6,18.7,NA,NA,54,1018.2,NA,9,1.3,NA,9,NA,NA,NA
"262",1961-03-29 00:00:00,83743,NA,22.8,19.6,25.3,NA,73,1019.5,NA,5,5,6.8,8,4.1,72.25,1.666667
"263",1961-03-29 12:00:00,83743,6.6,22.7,20,NA,19.3,77,1019.1,NA,0,0,NA,5,NA,NA,NA
"264",1961-03-29 18:00:00,83743,NA,25,19.2,NA,NA,56,1016.6,NA,14,4,NA,7,NA,NA,NA
"265",1961-03-30 00:00:00,83743,NA,22.1,19.6,26.1,NA,78,1018.2,NA,5,1,7.1,10,4,74,0.833333
"266",1961-03-30 12:00:00,83743,6,21.8,19.6,NA,18.6,81,1018.2,NA,0,0,NA,4,NA,NA,NA
"267",1961-03-30 18:00:00,83743,NA,24.6,20.2,NA,NA,65,1015.6,NA,14,2.5,NA,8,NA,NA,NA
"268",1961-03-31 00:00:00,83743,NA,22.6,19.6,26.2,NA,75,1017.8,NA,0,0,9.8,7,3.8,69.5,1.333333
"269",1961-03-31 12:00:00,83743,0,23,20.5,NA,20.1,79,1016.8,NA,0,0,NA,2,NA,NA,NA
"270",1961-03-31 18:00:00,83743,NA,25.1,20.6,NA,NA,65,1013.8,NA,14,4,NA,3,NA,NA,NA
"271",1961-04-01 00:00:00,83743,NA,23.4,19.4,29,NA,67,1015.5,NA,0,0,10.4,4,4.4,68,1.666667
"272",1961-04-01 12:00:00,83743,0,23.1,20.8,NA,20.5,80,1014.8,NA,0,0,NA,4,NA,NA,NA
"273",1961-04-01 18:00:00,83743,NA,26.8,21.2,NA,NA,58,1009.6,NA,14,4,NA,2,NA,NA,NA
"274",1961-04-02 00:00:00,83743,NA,24.2,20,31.3,NA,67,1011.9,NA,5,1,10.4,4,5.6,59.25,0
"275",1961-04-02 12:00:00,83743,0,24.6,21.5,NA,21.8,75,1010.3,NA,0,0,NA,5,NA,NA,NA
"276",1961-04-02 18:00:00,83743,NA,31,23.3,NA,NA,50,1006.4,NA,0,0,NA,8,NA,NA,NA
"277",1961-04-03 00:00:00,83743,NA,27.2,21.1,34.6,NA,56,1007.8,NA,0,0,10.9,0,4.2,57.25,0.766667
"278",1961-04-03 12:00:00,83743,0,27.6,22.6,NA,23.2,63,1007.9,NA,0,0,NA,5,NA,NA,NA
"279",1961-04-03 18:00:00,83743,NA,31.6,23.4,NA,NA,48,1004.8,NA,14,2.3,NA,8,NA,NA,NA
"280",1961-04-04 00:00:00,83743,NA,28.6,22.9,34.7,NA,59,1006.4,NA,0,0,7,3,6.7,60,0
"281",1961-04-04 12:00:00,83743,0,30.1,23.6,NA,24.7,56,1005.9,NA,0,0,NA,6,NA,NA,NA
"282",1961-04-04 18:00:00,83743,NA,32.6,24.5,NA,NA,50,1003,NA,0,0,NA,9,NA,NA,NA
"283",1961-04-05 00:00:00,83743,NA,28.8,24.2,32.4,NA,67,1006.6,NA,0,0,6.3,10,5.6,74.5,2.566667
"284",1961-04-05 12:00:00,83743,0,28.3,25.2,NA,24.4,77,1009,NA,0,0,NA,9,NA,NA,NA
"285",1961-04-05 18:00:00,83743,NA,31,24.2,NA,NA,55,1007.1,NA,14,5.7,NA,4,NA,NA,NA
"286",1961-04-06 00:00:00,83743,NA,25.4,23.3,30.1,NA,83,1011.2,NA,14,2,5.5,10,4.2,80.25,0.666667
"287",1961-04-06 12:00:00,83743,23.1,26.1,23.9,NA,22.4,82,1013,NA,0,0,NA,9,NA,NA,NA
"288",1961-04-06 18:00:00,83743,NA,27.4,22.9,NA,NA,67,1012.6,NA,0,0,NA,9,NA,NA,NA
"289",1961-04-07 00:00:00,83743,NA,24.6,22.9,24.6,NA,86,1015.5,NA,23,2,0,10,2.8,92.25,2.166667
"290",1961-04-07 12:00:00,83743,54.6,22.2,21.8,NA,22,96,1017.5,NA,9,3.5,NA,10,NA,NA,NA
"291",1961-04-07 18:00:00,83743,NA,22.8,21.8,NA,NA,91,1015.2,NA,14,2,NA,10,NA,NA,NA
"292",1961-04-08 00:00:00,83743,NA,23.2,22.2,26.6,NA,91,1016,NA,9,1,6,10,1.1,86.5,1
"293",1961-04-08 12:00:00,83743,22.2,24.1,22.9,NA,22.2,89,1015.8,NA,0,0,NA,9,NA,NA,NA
"294",1961-04-08 18:00:00,83743,NA,26.4,24,NA,NA,81,1013.1,NA,14,3,NA,5,NA,NA,NA
"295",1961-04-09 00:00:00,83743,NA,25.2,23.8,28.8,NA,88,1014,NA,0,0,9.5,10,1.8,77.75,1
"296",1961-04-09 12:00:00,83743,0,25.8,23.8,NA,23.5,84,1013.9,NA,0,0,NA,3,NA,NA,NA
"297",1961-04-09 18:00:00,83743,NA,27.8,24.2,NA,NA,73,1010.7,NA,9,2,NA,2,NA,NA,NA
"298",1961-04-10 00:00:00,83743,NA,26.8,23.9,29.5,NA,77,1013.2,NA,18,1,7.5,7,3.5,80.5,1.7
"299",1961-04-10 12:00:00,83743,0,26,24.2,NA,24.3,86,1014.3,NA,0,0,NA,6,NA,NA,NA
"300",1961-04-10 18:00:00,83743,NA,27.6,23.4,NA,NA,68,1010.4,NA,14,5.1,NA,4,NA,NA,NA
"301",1961-04-11 00:00:00,83743,NA,25.6,23.6,29.2,NA,84,1012.7,NA,0,0,6.5,5,3,80,1.333333
"302",1961-04-11 12:00:00,83743,0,25.1,23.5,NA,23.8,87,1012,NA,0,0,NA,10,NA,NA,NA
"303",1961-04-11 18:00:00,83743,NA,28.2,24.8,NA,NA,75,1008.2,NA,14,4,NA,4,NA,NA,NA
"304",1961-04-12 00:00:00,83743,NA,27.4,24.7,32.8,NA,79,1009.8,NA,0,0,8.3,0,2.5,68.25,1.166667
"305",1961-04-12 12:00:00,83743,0,27.5,24.5,NA,24.3,77,1010.4,NA,0,0,NA,0,NA,NA,NA
"306",1961-04-12 18:00:00,83743,NA,30.7,26,NA,NA,68,1007.8,NA,18,3.5,NA,3,NA,NA,NA
"307",1961-04-13 00:00:00,83743,NA,29.2,24.1,31.6,NA,64,1010.2,NA,0,0,9.8,0,2.7,70.5,1.133333
"308",1961-04-13 12:00:00,83743,0,28.9,25.4,NA,24.7,74,1010.4,NA,0,0,NA,5,NA,NA,NA
"309",1961-04-13 18:00:00,83743,NA,29.4,25.5,NA,NA,72,1008.2,NA,14,3.4,NA,2,NA,NA,NA
"310",1961-04-14 00:00:00,83743,NA,28.6,24.2,30.1,NA,68,1010.6,NA,0,0,9.8,0,2,81,1.3
"311",1961-04-14 12:00:00,83743,0,27.5,25.2,NA,24.5,82,1012.7,NA,0,0,NA,3,NA,NA,NA
"312",1961-04-14 18:00:00,83743,NA,29.6,25.1,NA,NA,68,1010,NA,14,3.9,NA,4,NA,NA,NA
"313",1961-04-15 00:00:00,83743,NA,26,24.4,29.4,NA,87,1012.6,NA,0,0,9.2,3,3.2,79.5,1.333333
"314",1961-04-15 12:00:00,83743,0,26,23.9,NA,24.1,83,1014.2,NA,0,0,NA,8,NA,NA,NA
"315",1961-04-15 18:00:00,83743,NA,27.8,24.2,NA,NA,73,1010.8,NA,14,3,NA,1,NA,NA,NA
"316",1961-04-16 00:00:00,83743,NA,25.8,23.4,28.8,NA,81,1012.8,NA,14,1,10,3,3.4,76,1.333333
"317",1961-04-16 12:00:00,83743,0,25.1,22.9,NA,22.7,82,1014.7,NA,0,0,NA,3,NA,NA,NA
"318",1961-04-16 18:00:00,83743,NA,27.9,23.8,NA,NA,70,1011.8,NA,14,4,NA,4,NA,NA,NA
"319",1961-04-17 00:00:00,83743,NA,25.9,22.8,30.4,NA,76,1013.2,NA,0,0,10.5,0,3.6,71.5,0.9
"320",1961-04-17 12:00:00,83743,0,25.7,23.1,NA,22.4,79,1014.4,NA,0,0,NA,3,NA,NA,NA
"321",1961-04-17 18:00:00,83743,NA,28.8,23.7,NA,NA,63,1010.2,NA,18,2.7,NA,2,NA,NA,NA
"322",1961-04-18 00:00:00,83743,NA,27,23.4,32.8,NA,72,1010.4,NA,0,0,9.7,0,4.5,64.5,0.4
"323",1961-04-18 12:00:00,83743,0,25.8,22.9,NA,22.9,77,1010.7,NA,0,0,NA,7,NA,NA,NA
"324",1961-04-18 18:00:00,83743,NA,32,23.2,NA,NA,45,1006,NA,14,1.2,NA,4,NA,NA,NA
"325",1961-04-19 00:00:00,83743,NA,27.7,23.3,27.7,NA,68,1006.7,NA,0,0,0,0,2.2,86,1
"326",1961-04-19 12:00:00,83743,18.6,23.4,22.5,NA,21.3,92,1010.2,NA,0,0,NA,10,NA,NA,NA
"327",1961-04-19 18:00:00,83743,NA,25.5,21.2,NA,NA,66,1009.4,NA,0,0,NA,9,NA,NA,NA
"328",1961-04-20 00:00:00,83743,NA,21.9,21.1,23.3,NA,93,1012.4,NA,14,3,0,10,0.8,78.5,0
"329",1961-04-20 12:00:00,83743,28.1,22.1,20.2,NA,21.2,83,1015,NA,0,0,NA,10,NA,NA,NA
"330",1961-04-20 18:00:00,83743,NA,22.2,19.8,NA,NA,79,1013.5,NA,0,0,NA,10,NA,NA,NA
"331",1961-04-21 00:00:00,83743,NA,21.8,19,22.9,NA,76,1015.1,NA,0,0,0.2,10,1.7,87,0
"332",1961-04-21 12:00:00,83743,1.2,21.8,20.2,NA,21.3,86,1016.2,NA,0,0,NA,10,NA,NA,NA
"333",1961-04-21 18:00:00,83743,NA,22,20.4,NA,NA,86,1014.7,NA,0,0,NA,10,NA,NA,NA
"334",1961-04-22 00:00:00,83743,NA,22,20.6,26.8,NA,88,1015.5,NA,0,0,8.6,10,1.7,82.75,0.333333
"335",1961-04-22 12:00:00,83743,1.8,22.4,20.8,NA,20.7,86,1015.6,NA,0,0,NA,8,NA,NA,NA
"336",1961-04-22 18:00:00,83743,NA,26.8,23,NA,NA,71,1012.4,NA,14,1,NA,5,NA,NA,NA
"337",1961-04-23 00:00:00,83743,NA,23.3,21.7,30.7,NA,87,1012.8,NA,0,0,8.2,0,2.4,75,0
"338",1961-04-23 12:00:00,83743,0,25.3,22.5,NA,20.7,78,1012.7,NA,0,0,NA,8,NA,NA,NA
"339",1961-04-23 18:00:00,83743,NA,29.8,23.4,NA,NA,56,1009.5,NA,0,0,NA,7,NA,NA,NA
"340",1961-04-24 00:00:00,83743,NA,26.2,24,28.1,NA,83,1011.5,NA,0,0,4.9,10,4,76.75,1.566667
"341",1961-04-24 12:00:00,83743,0,25,22.5,NA,23.7,80,1012.2,NA,0,0,NA,9,NA,NA,NA
"342",1961-04-24 18:00:00,83743,NA,26.6,23.6,NA,NA,77,1009.1,NA,14,4.7,NA,8,NA,NA,NA
"343",1961-04-25 00:00:00,83743,NA,25.4,22.3,25.8,NA,75,1011.2,NA,0,0,2.3,6,3.7,83,1.5
"344",1961-04-25 12:00:00,83743,7.2,24,22.7,NA,22.3,89,1013,NA,0,0,NA,10,NA,NA,NA
"345",1961-04-25 18:00:00,83743,NA,25.7,23.4,NA,NA,81,1009.5,NA,14,2.5,NA,10,NA,NA,NA
"346",1961-04-26 00:00:00,83743,NA,24.6,22.2,25,NA,81,1009.9,NA,5,2,0,10,2.2,89.25,0.466667
"347",1961-04-26 12:00:00,83743,9,23.1,22.2,NA,22.4,92,1006.2,NA,0,0,NA,10,NA,NA,NA
"348",1961-04-26 18:00:00,83743,NA,23.6,21.9,NA,NA,85,1004.4,NA,27,1.4,NA,10,NA,NA,NA
"349",1961-04-27 00:00:00,83743,NA,22.7,21.6,25.1,NA,90,1008,NA,0,0,10.3,10,1.7,73.5,1
"350",1961-04-27 12:00:00,83743,10.2,23.2,20,NA,20.1,74,1012.7,NA,0,0,NA,3,NA,NA,NA
"351",1961-04-27 18:00:00,83743,NA,24.7,20.6,NA,NA,68,1010.6,NA,14,3,NA,5,NA,NA,NA
"352",1961-04-28 00:00:00,83743,NA,23.2,20.4,26.6,NA,76,1012.6,NA,0,0,8.4,8,3.2,75.75,0.5
"353",1961-04-28 12:00:00,83743,0,23.4,21.2,NA,20.8,82,1013.4,NA,0,0,NA,3,NA,NA,NA
"354",1961-04-28 18:00:00,83743,NA,25.6,21.6,NA,NA,69,1011,NA,14,1.5,NA,5,NA,NA,NA
"355",1961-04-29 00:00:00,83743,NA,24.2,21.2,25.5,NA,76,1013.4,NA,0,0,6.8,4,3.5,80.5,1.333333
"356",1961-04-29 12:00:00,83743,0,24.2,21.8,NA,22.3,80,1015.1,NA,0,0,NA,8,NA,NA,NA
"357",1961-04-29 18:00:00,83743,NA,24.4,21.5,NA,NA,76,1012.4,NA,14,4,NA,6,NA,NA,NA
"358",1961-04-30 00:00:00,83743,NA,23.5,21.5,27.4,NA,83,1015.4,NA,0,0,8.6,7,2.3,82.5,1.666667
"359",1961-04-30 12:00:00,83743,0,24.1,22.1,NA,21.7,83,1015.9,NA,0,0,NA,10,NA,NA,NA
"360",1961-04-30 18:00:00,83743,NA,25.4,22.5,NA,NA,77,1012.7,NA,14,2,NA,4,NA,NA,NA
"361",1961-05-01 00:00:00,83743,NA,24.6,22.8,26,NA,85,1015.5,NA,14,3,7.1,8,2.7,81.75,1.666667
"362",1961-05-01 12:00:00,83743,0,24.6,22.8,NA,21.8,85,1017.1,NA,0,0,NA,3,NA,NA,NA
"363",1961-05-01 18:00:00,83743,NA,24.7,22.2,NA,NA,80,1014.7,NA,14,5,NA,9,NA,NA,NA
"364",1961-05-02 00:00:00,83743,NA,24,21.8,26.2,NA,81,1017.5,NA,0,0,7.5,10,3,81.25,1
"365",1961-05-02 12:00:00,83743,0,23.5,20.7,NA,21.3,77,1016.7,NA,0,0,NA,7,NA,NA,NA
"366",1961-05-02 18:00:00,83743,NA,25.5,22.7,NA,NA,78,1013.4,NA,14,3,NA,6,NA,NA,NA
"367",1961-05-03 00:00:00,83743,NA,24,22.3,26.4,NA,85,1014.8,NA,0,0,8.8,10,2.8,82.75,1.666667
"368",1961-05-03 12:00:00,83743,0,24.7,22.5,NA,22.4,82,1012.6,NA,0,0,NA,10,NA,NA,NA
"369",1961-05-03 18:00:00,83743,NA,25.8,22.9,NA,NA,77,1008.8,NA,14,5,NA,5,NA,NA,NA
"370",1961-05-04 00:00:00,83743,NA,24.2,22.5,24.8,NA,86,1010.6,NA,0,0,0,10,3,87.5,0
"371",1961-05-04 12:00:00,83743,10.9,23.2,22.3,NA,22.3,92,1010.4,NA,0,0,NA,10,NA,NA,NA
"372",1961-05-04 18:00:00,83743,NA,24.6,22.4,NA,NA,82,1010.4,NA,0,0,NA,10,NA,NA,NA
"373",1961-05-05 00:00:00,83743,NA,23.5,22.1,26.6,NA,88,1012.7,NA,0,0,1.7,10,1.2,88.75,0
"374",1961-05-05 12:00:00,83743,0,24.1,22.6,NA,22.6,87,1012.4,NA,0,0,NA,10,NA,NA,NA
"375",1961-05-05 18:00:00,83743,NA,25.6,23.6,NA,NA,84,1010,NA,0,0,NA,10,NA,NA,NA
"376",1961-05-06 00:00:00,83743,NA,23.6,22.7,27.9,NA,92,1012,NA,0,0,7.4,6,1.4,81,0.666667
"377",1961-05-06 12:00:00,83743,0.2,22.8,22,NA,21.1,93,1013.1,NA,0,0,NA,10,NA,NA,NA
"378",1961-05-06 18:00:00,83743,NA,27.2,22.8,NA,NA,67,1009.5,NA,14,2,NA,3,NA,NA,NA
"379",1961-05-07 00:00:00,83743,NA,24.4,22.2,26.4,NA,82,1012.3,NA,0,0,8.2,10,2.4,83.25,0.633333
"380",1961-05-07 12:00:00,83743,0,24,22.2,NA,21.4,85,1001.5,NA,0,0,NA,5,NA,NA,NA
"381",1961-05-07 18:00:00,83743,NA,26.1,23.1,NA,NA,76,1008.4,NA,14,1.9,NA,4,NA,NA,NA
"382",1961-05-08 00:00:00,83743,NA,24.8,23.1,31.4,NA,86,1009.8,NA,0,0,8.9,0,2.1,67.75,0
"383",1961-05-08 12:00:00,83743,0,24.6,23,NA,21.8,87,1009.4,NA,0,0,NA,3,NA,NA,NA
"384",1961-05-08 18:00:00,83743,NA,30.8,24.9,NA,NA,60,1006.3,NA,0,0,NA,2,NA,NA,NA
"385",1961-05-09 00:00:00,83743,NA,27.4,22.2,27.4,NA,62,1009.6,NA,0,0,0,10,4.4,91.25,0
"386",1961-05-09 12:00:00,83743,1.4,22.6,21.8,NA,22.1,93,1014.2,NA,0,0,NA,10,NA,NA,NA
"387",1961-05-09 18:00:00,83743,NA,22.8,21.6,NA,NA,90,1012.7,NA,0,0,NA,10,NA,NA,NA
"388",1961-05-10 00:00:00,83743,NA,22.2,21.3,22.8,NA,91,1014.4,NA,0,0,0,10,0.7,95.25,0.766667
"389",1961-05-10 12:00:00,83743,16.6,21.6,21.1,NA,19.6,96,1017,NA,0,0,NA,10,NA,NA,NA
"390",1961-05-10 18:00:00,83743,NA,21.2,20.7,NA,NA,95,1015.1,NA,14,1.3,NA,10,NA,NA,NA
"391",1961-05-11 00:00:00,83743,NA,19.8,19.3,23.3,NA,95,1019.1,NA,14,1,1.1,10,1.1,89.5,0.333333
"392",1961-05-11 12:00:00,83743,24.8,21,20.2,NA,19.1,93,1020.4,NA,0,0,NA,10,NA,NA,NA
"393",1961-05-11 18:00:00,83743,NA,23.2,21.2,NA,NA,83,1007.4,NA,9,1,NA,9,NA,NA,NA
"394",1961-05-12 00:00:00,83743,NA,21.4,20.4,24.4,NA,91,1019,NA,0,0,1.9,10,1.1,77.5,0.566667
"395",1961-05-12 12:00:00,83743,29.2,22.4,20.8,NA,20.3,86,1019.9,NA,0,0,NA,10,NA,NA,NA
"396",1961-05-12 18:00:00,83743,NA,24.1,20.8,NA,NA,72,1017.2,NA,14,1.7,NA,10,NA,NA,NA
"397",1961-05-13 00:00:00,83743,NA,23.2,20.3,24.9,NA,76,1019,NA,0,0,7,10,2.9,78,0.5
"398",1961-05-13 12:00:00,83743,0,21.8,20.2,NA,20,86,1019,NA,0,0,NA,8,NA,NA,NA
"399",1961-05-13 18:00:00,83743,NA,24.8,21.6,NA,NA,74,1015.4,NA,14,1.5,NA,7,NA,NA,NA
"400",1961-05-14 00:00:00,83743,NA,23.3,20.3,26.9,NA,76,1017.1,NA,0,0,8.5,2,3,73.25,0
"401",1961-05-14 12:00:00,83743,0,23.3,20.8,NA,20.1,79,1017.9,NA,0,0,NA,2,NA,NA,NA
"402",1961-05-14 18:00:00,83743,NA,26.7,21.9,NA,NA,64,1014.6,NA,0,0,NA,7,NA,NA,NA
"403",1961-05-15 00:00:00,83743,NA,23.2,20.2,27.1,NA,75,1017.2,NA,0,0,9.4,5,3.7,75.5,1.233333
"404",1961-05-15 12:00:00,83743,0,23,20.8,NA,20.6,81,1018.6,NA,0,0,NA,4,NA,NA,NA
"405",1961-05-15 18:00:00,83743,NA,26,20.9,NA,NA,61,1015.2,NA,9,3.7,NA,3,NA,NA,NA
"406",1961-05-16 00:00:00,83743,NA,22.7,20.4,27.3,NA,80,1015.9,NA,0,0,7.2,0,3.5,77.75,1.366667
"407",1961-05-16 12:00:00,83743,0,21.7,20.1,NA,19.8,86,1016.2,NA,36,2,NA,6,NA,NA,NA
"408",1961-05-16 18:00:00,83743,NA,26.6,21.1,NA,NA,59,1011.8,NA,36,2.1,NA,6,NA,NA,NA
"409",1961-05-17 00:00:00,83743,NA,23.8,21.8,26.6,NA,83,1012.8,NA,0,0,8.4,2,2.6,81.75,1.333333
"410",1961-05-17 12:00:00,83743,0,22.9,21.1,NA,20.5,85,1011.6,NA,0,0,NA,7,NA,NA,NA
"411",1961-05-17 18:00:00,83743,NA,25.5,22.5,NA,NA,76,1009,NA,14,4,NA,6,NA,NA,NA
"412",1961-05-18 00:00:00,83743,NA,23.6,21.6,29.9,NA,83,1010,NA,0,0,8.5,0,2.4,74.25,0.333333
"413",1961-05-18 12:00:00,83743,0,23.5,21.8,NA,20.9,85,1009.1,NA,0,0,NA,0,NA,NA,NA
"414",1961-05-18 18:00:00,83743,NA,29.8,22.6,NA,NA,52,1003.4,NA,5,1,NA,8,NA,NA,NA
"415",1961-05-19 00:00:00,83743,NA,25.7,23.3,25.6,NA,80,1005.1,NA,0,0,1.7,0,3.7,79.75,2
"416",1961-05-19 12:00:00,83743,0,24.6,22.2,NA,23.5,81,1009.6,NA,0,0,NA,10,NA,NA,NA
"417",1961-05-19 18:00:00,83743,NA,24.7,22.5,NA,NA,82,1008,NA,14,6,NA,9,NA,NA,NA
"418",1961-05-20 00:00:00,83743,NA,23.9,21.2,23.9,NA,78,1011.6,NA,0,0,0,10,3.8,79.75,1.333333
"419",1961-05-20 12:00:00,83743,5,20.4,19,NA,19.8,87,1016.2,NA,0,0,NA,10,NA,NA,NA
"420",1961-05-20 18:00:00,83743,NA,20.7,17.6,NA,NA,72,1016.7,NA,23,2,NA,10,NA,NA,NA
"421",1961-05-21 00:00:00,83743,NA,19.8,17.6,23.6,NA,80,1019,NA,23,2,5.1,10,2.7,72.75,2.333333
"422",1961-05-21 12:00:00,83743,0.5,21.6,18.2,NA,18.4,71,1020.4,NA,32,3,NA,7,NA,NA,NA
"423",1961-05-21 18:00:00,83743,NA,22.2,18.6,NA,NA,70,1018.4,NA,14,4,NA,10,NA,NA,NA
"424",1961-05-22 00:00:00,83743,NA,21.2,18.4,23.5,NA,75,1020.8,NA,0,0,6.7,2,3.2,78.5,2
"425",1961-05-22 12:00:00,83743,0,20.6,19.2,NA,18.7,88,1020.6,NA,0,0,NA,6,NA,NA,NA
"426",1961-05-22 18:00:00,83743,NA,23.5,19.9,NA,NA,70,1018.6,NA,14,6,NA,6,NA,NA,NA
"427",1961-05-23 00:00:00,83743,NA,22.2,19.6,24.5,NA,78,1021,NA,0,0,9.1,10,3,76.25,2
"428",1961-05-23 12:00:00,83743,0,21.7,20,NA,19.7,85,1021.9,NA,0,0,NA,4,NA,NA,NA
